frame,track_id,pred,conf,probs
1009,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.08]"
1010,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.08]"
1011,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1012,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1013,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1014,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1015,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1016,4,falldown,0.605,"[0.223, 0.605, 0.091, 0.081]"
1017,4,falldown,0.605,"[0.223, 0.605, 0.091, 0.081]"
1018,4,falldown,0.605,"[0.223, 0.605, 0.091, 0.081]"
1019,4,falldown,0.605,"[0.223, 0.605, 0.091, 0.081]"
1020,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1021,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1022,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1023,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1024,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1025,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1026,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1027,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1028,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1029,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1030,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1031,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1032,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1033,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1034,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1035,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1036,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1037,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1038,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1039,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.081]"
1040,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.081]"
1041,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1042,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1043,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1044,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1045,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1046,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1047,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1048,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1049,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1050,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1051,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1052,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1053,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1054,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1055,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1056,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1057,4,falldown,0.606,"[0.221, 0.606, 0.092, 0.081]"
1058,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.081]"
1059,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.081]"
1060,4,falldown,0.606,"[0.222, 0.606, 0.092, 0.081]"
1061,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1062,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1063,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1064,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1065,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1066,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1067,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1068,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1069,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1070,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1071,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1072,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1073,4,falldown,0.604,"[0.224, 0.604, 0.091, 0.082]"
1073,5,normal,0.72,"[0.259, 0.006, 0.015, 0.72]"
1074,4,falldown,0.604,"[0.224, 0.604, 0.091, 0.082]"
1074,5,normal,0.655,"[0.315, 0.007, 0.022, 0.655]"
1075,4,falldown,0.604,"[0.224, 0.604, 0.091, 0.082]"
1075,5,normal,0.66,"[0.305, 0.007, 0.027, 0.66]"
1076,4,falldown,0.603,"[0.224, 0.603, 0.091, 0.082]"
1076,5,normal,0.686,"[0.273, 0.007, 0.034, 0.686]"
1077,4,falldown,0.603,"[0.224, 0.603, 0.091, 0.082]"
1077,5,normal,0.737,"[0.215, 0.007, 0.041, 0.737]"
1078,4,falldown,0.603,"[0.224, 0.603, 0.091, 0.082]"
1078,5,normal,0.671,"[0.249, 0.007, 0.073, 0.671]"
1079,4,falldown,0.603,"[0.224, 0.603, 0.091, 0.082]"
1079,5,normal,0.669,"[0.25, 0.007, 0.073, 0.669]"
1080,4,falldown,0.604,"[0.224, 0.604, 0.091, 0.082]"
1080,5,normal,0.672,"[0.248, 0.007, 0.073, 0.672]"
1081,4,falldown,0.604,"[0.224, 0.604, 0.091, 0.082]"
1081,5,normal,0.669,"[0.249, 0.007, 0.074, 0.669]"
1082,4,falldown,0.604,"[0.224, 0.604, 0.091, 0.082]"
1082,5,normal,0.668,"[0.251, 0.007, 0.075, 0.668]"
1083,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1083,5,normal,0.546,"[0.366, 0.008, 0.08, 0.546]"
1084,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1084,5,assault,0.477,"[0.477, 0.009, 0.079, 0.435]"
1085,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1085,5,assault,0.549,"[0.549, 0.008, 0.071, 0.372]"
1086,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1086,5,assault,0.489,"[0.489, 0.019, 0.22, 0.272]"
1087,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1087,5,assault,0.479,"[0.479, 0.02, 0.225, 0.277]"
1088,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1088,5,assault,0.466,"[0.466, 0.02, 0.229, 0.285]"
1089,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1089,5,assault,0.49,"[0.49, 0.022, 0.18, 0.308]"
1090,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1090,5,assault,0.537,"[0.537, 0.02, 0.138, 0.305]"
1091,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1091,5,assault,0.573,"[0.573, 0.017, 0.109, 0.301]"
1092,4,falldown,0.605,"[0.222, 0.605, 0.091, 0.082]"
1092,5,assault,0.607,"[0.607, 0.014, 0.084, 0.295]"
1093,4,falldown,0.605,"[0.222, 0.605, 0.091, 0.082]"
1093,5,assault,0.643,"[0.643, 0.01, 0.062, 0.284]"
1094,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.082]"
1094,5,normal,0.666,"[0.268, 0.01, 0.056, 0.666]"
1095,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.082]"
1095,5,normal,0.688,"[0.256, 0.008, 0.048, 0.688]"
1096,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.082]"
1096,5,normal,0.704,"[0.247, 0.007, 0.041, 0.704]"
1097,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.082]"
1097,5,normal,0.716,"[0.239, 0.007, 0.037, 0.716]"
1098,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.082]"
1098,5,normal,0.725,"[0.234, 0.007, 0.035, 0.725]"
1099,4,falldown,0.604,"[0.222, 0.604, 0.092, 0.082]"
1099,5,normal,0.731,"[0.23, 0.007, 0.032, 0.731]"
1100,4,falldown,0.604,"[0.222, 0.604, 0.092, 0.082]"
1100,5,normal,0.735,"[0.23, 0.006, 0.029, 0.735]"
1101,4,falldown,0.604,"[0.223, 0.604, 0.092, 0.082]"
1101,5,normal,0.727,"[0.242, 0.006, 0.024, 0.727]"
1102,4,falldown,0.604,"[0.223, 0.604, 0.092, 0.081]"
1102,5,assault,0.635,"[0.635, 0.006, 0.007, 0.353]"
1103,4,falldown,0.604,"[0.223, 0.604, 0.092, 0.081]"
1103,5,assault,0.708,"[0.708, 0.005, 0.005, 0.282]"
1104,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1104,5,assault,0.748,"[0.748, 0.004, 0.005, 0.243]"
1105,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1105,5,assault,0.771,"[0.771, 0.004, 0.004, 0.22]"
1106,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1106,5,assault,0.767,"[0.767, 0.004, 0.005, 0.223]"
1107,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1107,5,assault,0.762,"[0.762, 0.004, 0.006, 0.228]"
1108,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1108,5,assault,0.711,"[0.711, 0.006, 0.019, 0.265]"
1109,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1109,5,assault,0.669,"[0.669, 0.007, 0.026, 0.298]"
1110,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1110,5,assault,0.591,"[0.591, 0.008, 0.042, 0.358]"
1111,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1111,5,assault,0.468,"[0.468, 0.009, 0.07, 0.453]"
1112,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.082]"
1112,5,assault,0.453,"[0.453, 0.009, 0.09, 0.447]"
1113,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1113,5,assault,0.483,"[0.483, 0.009, 0.09, 0.419]"
1114,4,falldown,0.605,"[0.223, 0.605, 0.091, 0.081]"
1114,5,assault,0.56,"[0.56, 0.008, 0.075, 0.357]"
1115,4,falldown,0.605,"[0.222, 0.605, 0.091, 0.081]"
1115,5,assault,0.603,"[0.603, 0.007, 0.06, 0.329]"
1116,4,falldown,0.605,"[0.222, 0.605, 0.091, 0.081]"
1116,5,assault,0.639,"[0.639, 0.006, 0.047, 0.309]"
1117,4,falldown,0.605,"[0.222, 0.605, 0.091, 0.081]"
1117,5,assault,0.668,"[0.668, 0.005, 0.036, 0.29]"
1118,4,falldown,0.605,"[0.222, 0.605, 0.092, 0.081]"
1118,5,assault,0.693,"[0.693, 0.005, 0.029, 0.274]"
1119,4,falldown,0.605,"[0.222, 0.605, 0.091, 0.081]"
1119,5,assault,0.715,"[0.715, 0.004, 0.023, 0.257]"
1120,4,falldown,0.605,"[0.223, 0.605, 0.092, 0.081]"
1120,5,assault,0.736,"[0.736, 0.004, 0.019, 0.241]"
1121,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1121,5,assault,0.751,"[0.751, 0.004, 0.017, 0.228]"
1122,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1122,5,assault,0.437,"[0.437, 0.018, 0.216, 0.329]"
1123,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1123,5,assault,0.421,"[0.421, 0.018, 0.222, 0.339]"
1124,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1124,5,assault,0.407,"[0.407, 0.018, 0.225, 0.35]"
1125,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1125,5,assault,0.395,"[0.395, 0.018, 0.226, 0.36]"
1126,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1126,5,normal,0.423,"[0.371, 0.019, 0.187, 0.423]"
1127,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1127,5,normal,0.452,"[0.358, 0.02, 0.17, 0.452]"
1128,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1128,5,normal,0.471,"[0.35, 0.021, 0.159, 0.471]"
1129,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1129,5,normal,0.482,"[0.348, 0.023, 0.147, 0.482]"
1130,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1130,5,normal,0.492,"[0.348, 0.025, 0.136, 0.492]"
1131,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1131,5,normal,0.448,"[0.4, 0.05, 0.102, 0.448]"
1132,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1132,5,normal,0.445,"[0.393, 0.027, 0.135, 0.445]"
1133,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1133,5,normal,0.45,"[0.405, 0.014, 0.13, 0.45]"
1134,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1134,5,normal,0.455,"[0.418, 0.009, 0.118, 0.455]"
1135,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1135,5,normal,0.465,"[0.415, 0.007, 0.112, 0.465]"
1136,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1136,5,normal,0.47,"[0.41, 0.006, 0.115, 0.47]"
1137,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1137,5,normal,0.471,"[0.41, 0.006, 0.113, 0.471]"
1138,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1138,5,normal,0.456,"[0.443, 0.007, 0.094, 0.456]"
1139,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1139,5,assault,0.472,"[0.472, 0.008, 0.074, 0.446]"
1140,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1140,5,assault,0.499,"[0.499, 0.008, 0.06, 0.432]"
1141,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1141,5,assault,0.534,"[0.534, 0.007, 0.055, 0.404]"
1142,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1142,5,assault,0.546,"[0.546, 0.007, 0.043, 0.404]"
1143,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1143,5,assault,0.519,"[0.519, 0.009, 0.038, 0.434]"
1144,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1144,5,assault,0.548,"[0.548, 0.01, 0.036, 0.406]"
1145,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1145,5,normal,0.48,"[0.47, 0.014, 0.036, 0.48]"
1146,4,falldown,0.604,"[0.223, 0.604, 0.091, 0.081]"
1146,5,normal,0.491,"[0.453, 0.015, 0.04, 0.491]"
1147,4,falldown,0.598,"[0.225, 0.598, 0.064, 0.113]"
1147,5,normal,0.5,"[0.44, 0.015, 0.045, 0.5]"
1148,4,falldown,0.591,"[0.212, 0.591, 0.057, 0.14]"
1148,5,normal,0.51,"[0.425, 0.014, 0.05, 0.51]"
1149,4,falldown,0.578,"[0.204, 0.578, 0.054, 0.163]"
1149,5,normal,0.525,"[0.405, 0.017, 0.054, 0.525]"
1150,4,falldown,0.561,"[0.202, 0.561, 0.054, 0.182]"
1150,5,normal,0.539,"[0.273, 0.014, 0.174, 0.539]"
1151,4,falldown,0.54,"[0.205, 0.54, 0.054, 0.2]"
1151,5,normal,0.534,"[0.263, 0.014, 0.19, 0.534]"
1152,4,falldown,0.518,"[0.212, 0.518, 0.053, 0.217]"
1152,5,normal,0.528,"[0.251, 0.014, 0.207, 0.528]"
1153,4,falldown,0.494,"[0.221, 0.494, 0.052, 0.233]"
1153,5,normal,0.517,"[0.237, 0.013, 0.233, 0.517]"
1154,4,falldown,0.47,"[0.232, 0.47, 0.048, 0.25]"
1154,5,normal,0.503,"[0.225, 0.013, 0.259, 0.503]"
1155,4,falldown,0.445,"[0.243, 0.445, 0.046, 0.266]"
1155,5,assault,0.738,"[0.738, 0.006, 0.005, 0.251]"
1156,4,falldown,0.418,"[0.257, 0.418, 0.042, 0.283]"
1156,5,assault,0.745,"[0.745, 0.006, 0.005, 0.244]"
1157,4,falldown,0.391,"[0.271, 0.391, 0.039, 0.299]"
1157,5,assault,0.749,"[0.749, 0.006, 0.005, 0.24]"
1158,4,falldown,0.363,"[0.287, 0.363, 0.035, 0.315]"
1158,5,assault,0.757,"[0.757, 0.006, 0.005, 0.232]"
1159,4,불확실,0.334,"[0.303, 0.334, 0.032, 0.331]"
1159,5,assault,0.763,"[0.763, 0.006, 0.005, 0.226]"
1160,4,불확실,0.347,"[0.32, 0.305, 0.029, 0.347]"
1160,5,assault,0.771,"[0.771, 0.005, 0.005, 0.218]"
1161,4,normal,0.361,"[0.337, 0.276, 0.026, 0.361]"
1161,5,assault,0.775,"[0.775, 0.005, 0.005, 0.215]"
1162,4,normal,0.376,"[0.355, 0.246, 0.023, 0.376]"
1162,5,assault,0.777,"[0.777, 0.005, 0.005, 0.213]"
1163,4,normal,0.388,"[0.374, 0.218, 0.02, 0.388]"
1163,5,assault,0.787,"[0.787, 0.005, 0.009, 0.198]"
1164,4,normal,0.4,"[0.393, 0.19, 0.017, 0.4]"
1164,5,assault,0.792,"[0.792, 0.006, 0.012, 0.19]"
1165,4,assault,0.412,"[0.412, 0.164, 0.015, 0.409]"
1165,5,assault,0.787,"[0.787, 0.007, 0.013, 0.194]"
1166,4,assault,0.494,"[0.494, 0.036, 0.003, 0.467]"
1166,5,assault,0.78,"[0.78, 0.008, 0.015, 0.198]"
1167,4,assault,0.494,"[0.494, 0.036, 0.003, 0.467]"
1167,5,assault,0.763,"[0.763, 0.01, 0.018, 0.21]"
1168,4,assault,0.494,"[0.494, 0.036, 0.003, 0.467]"
1168,5,assault,0.741,"[0.741, 0.012, 0.022, 0.225]"
1169,4,assault,0.495,"[0.495, 0.036, 0.003, 0.466]"
1169,5,assault,0.738,"[0.738, 0.014, 0.028, 0.221]"
1170,4,assault,0.495,"[0.495, 0.036, 0.003, 0.466]"
1170,5,assault,0.761,"[0.761, 0.015, 0.031, 0.194]"
1171,4,assault,0.494,"[0.494, 0.036, 0.003, 0.467]"
1171,5,assault,0.738,"[0.738, 0.017, 0.046, 0.199]"
1172,4,assault,0.494,"[0.494, 0.036, 0.003, 0.467]"
1172,5,assault,0.724,"[0.724, 0.019, 0.068, 0.188]"
1173,4,assault,0.494,"[0.494, 0.036, 0.003, 0.467]"
1173,5,assault,0.69,"[0.69, 0.022, 0.101, 0.186]"
1174,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1174,5,assault,0.629,"[0.629, 0.023, 0.156, 0.192]"
1175,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1175,5,assault,0.53,"[0.53, 0.026, 0.257, 0.187]"
1176,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1176,5,assault,0.861,"[0.861, 0.005, 0.002, 0.132]"
1177,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1177,5,assault,0.861,"[0.861, 0.005, 0.002, 0.132]"
1178,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1178,5,assault,0.697,"[0.697, 0.039, 0.02, 0.245]"
1179,4,assault,0.493,"[0.493, 0.036, 0.003, 0.467]"
1179,5,assault,0.685,"[0.685, 0.038, 0.022, 0.255]"
1180,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1180,5,assault,0.671,"[0.671, 0.037, 0.025, 0.267]"
1181,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1181,5,assault,0.658,"[0.658, 0.035, 0.028, 0.279]"
1182,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1182,5,normal,0.409,"[0.357, 0.021, 0.213, 0.409]"
1183,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1184,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1184,5,normal,0.412,"[0.354, 0.021, 0.213, 0.412]"
1185,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1185,5,normal,0.416,"[0.355, 0.021, 0.208, 0.416]"
1186,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1186,5,normal,0.42,"[0.353, 0.021, 0.205, 0.42]"
1187,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1187,5,normal,0.426,"[0.352, 0.022, 0.2, 0.426]"
1188,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1188,5,normal,0.435,"[0.35, 0.022, 0.193, 0.435]"
1189,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1189,5,normal,0.448,"[0.347, 0.024, 0.181, 0.448]"
1190,4,assault,0.511,"[0.511, 0.211, 0.018, 0.26]"
1190,5,normal,0.463,"[0.333, 0.031, 0.174, 0.463]"
1191,4,assault,0.496,"[0.496, 0.233, 0.019, 0.252]"
1191,5,normal,0.446,"[0.35, 0.024, 0.18, 0.446]"
1192,4,assault,0.481,"[0.481, 0.255, 0.021, 0.244]"
1192,5,normal,0.431,"[0.33, 0.044, 0.195, 0.431]"
1193,4,assault,0.464,"[0.464, 0.278, 0.023, 0.236]"
1193,5,normal,0.355,"[0.346, 0.11, 0.189, 0.355]"
1194,4,assault,0.447,"[0.447, 0.301, 0.025, 0.228]"
1194,5,assault,0.358,"[0.358, 0.102, 0.21, 0.33]"
1195,4,assault,0.429,"[0.429, 0.324, 0.027, 0.22]"
1196,4,assault,0.411,"[0.411, 0.348, 0.03, 0.211]"
1197,4,assault,0.393,"[0.393, 0.372, 0.033, 0.202]"
1198,4,falldown,0.396,"[0.375, 0.396, 0.036, 0.193]"
1199,4,falldown,0.42,"[0.357, 0.42, 0.04, 0.183]"
1200,4,falldown,0.442,"[0.341, 0.442, 0.045, 0.173]"
1201,4,falldown,0.464,"[0.325, 0.464, 0.049, 0.162]"
1202,4,falldown,0.485,"[0.31, 0.485, 0.055, 0.15]"
1203,4,falldown,0.482,"[0.288, 0.482, 0.041, 0.189]"
1204,4,falldown,0.49,"[0.256, 0.49, 0.04, 0.214]"
1205,4,falldown,0.491,"[0.237, 0.491, 0.042, 0.23]"
1206,4,falldown,0.487,"[0.23, 0.487, 0.044, 0.24]"
1206,5,assault,0.376,"[0.376, 0.114, 0.219, 0.291]"
1207,4,falldown,0.481,"[0.228, 0.481, 0.045, 0.246]"
1207,5,assault,0.391,"[0.391, 0.142, 0.22, 0.247]"
1208,4,falldown,0.48,"[0.228, 0.48, 0.047, 0.245]"
1208,5,assault,0.394,"[0.394, 0.211, 0.205, 0.191]"
1209,4,falldown,0.494,"[0.221, 0.494, 0.049, 0.236]"
1209,5,assault,0.392,"[0.392, 0.265, 0.189, 0.154]"
1210,4,falldown,0.469,"[0.232, 0.469, 0.047, 0.252]"
1210,5,assault,0.394,"[0.394, 0.264, 0.189, 0.153]"
1211,4,falldown,0.443,"[0.244, 0.443, 0.046, 0.268]"
1211,5,assault,0.395,"[0.395, 0.262, 0.19, 0.154]"
1212,4,falldown,0.416,"[0.257, 0.416, 0.043, 0.284]"
1212,5,assault,0.396,"[0.396, 0.26, 0.191, 0.154]"
1213,4,falldown,0.389,"[0.27, 0.389, 0.04, 0.3]"
1213,5,assault,0.396,"[0.396, 0.258, 0.192, 0.154]"
1214,4,falldown,0.361,"[0.286, 0.361, 0.036, 0.317]"
1214,5,assault,0.397,"[0.397, 0.257, 0.192, 0.154]"
1215,4,불확실,0.333,"[0.302, 0.333, 0.033, 0.332]"
1215,5,assault,0.398,"[0.398, 0.257, 0.191, 0.155]"
1216,4,불확실,0.348,"[0.318, 0.304, 0.03, 0.348]"
1216,5,assault,0.398,"[0.398, 0.257, 0.19, 0.155]"
1217,4,normal,0.363,"[0.336, 0.275, 0.026, 0.363]"
1217,5,assault,0.396,"[0.396, 0.257, 0.192, 0.155]"
1218,4,normal,0.378,"[0.355, 0.245, 0.023, 0.378]"
1218,5,assault,0.395,"[0.395, 0.257, 0.193, 0.155]"
1219,4,normal,0.389,"[0.374, 0.217, 0.02, 0.389]"
1220,4,normal,0.401,"[0.393, 0.188, 0.017, 0.401]"
1220,5,assault,0.395,"[0.395, 0.257, 0.192, 0.156]"
1221,4,assault,0.412,"[0.412, 0.162, 0.014, 0.411]"
1221,5,assault,0.395,"[0.395, 0.257, 0.192, 0.156]"
1222,4,assault,0.493,"[0.493, 0.036, 0.003, 0.469]"
1222,5,assault,0.394,"[0.394, 0.257, 0.193, 0.156]"
1223,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1223,5,assault,0.395,"[0.395, 0.255, 0.195, 0.155]"
1224,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1225,4,assault,0.493,"[0.493, 0.035, 0.003, 0.469]"
1226,4,assault,0.492,"[0.492, 0.035, 0.003, 0.469]"
1227,4,assault,0.492,"[0.492, 0.035, 0.003, 0.469]"
1228,4,assault,0.493,"[0.493, 0.035, 0.003, 0.469]"
1229,4,assault,0.493,"[0.493, 0.035, 0.003, 0.468]"
1230,4,assault,0.493,"[0.493, 0.035, 0.003, 0.469]"
1231,4,assault,0.493,"[0.493, 0.036, 0.003, 0.469]"
1232,4,assault,0.493,"[0.493, 0.036, 0.003, 0.469]"
1233,4,assault,0.492,"[0.492, 0.035, 0.003, 0.469]"
1234,4,assault,0.492,"[0.492, 0.035, 0.003, 0.469]"
1234,5,assault,0.393,"[0.393, 0.254, 0.199, 0.154]"
1235,4,assault,0.492,"[0.492, 0.035, 0.003, 0.469]"
1235,5,assault,0.392,"[0.392, 0.253, 0.201, 0.154]"
1236,4,assault,0.494,"[0.494, 0.035, 0.003, 0.468]"
1236,5,assault,0.391,"[0.391, 0.254, 0.2, 0.154]"
1237,4,assault,0.493,"[0.493, 0.035, 0.003, 0.469]"
1238,4,assault,0.493,"[0.493, 0.035, 0.003, 0.469]"
1239,4,assault,0.493,"[0.493, 0.035, 0.003, 0.469]"
1240,4,assault,0.493,"[0.493, 0.036, 0.003, 0.469]"
1241,4,assault,0.493,"[0.493, 0.035, 0.003, 0.469]"
1242,4,assault,0.494,"[0.494, 0.035, 0.003, 0.468]"
1243,4,assault,0.494,"[0.494, 0.035, 0.003, 0.467]"
1244,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1245,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1246,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1247,4,assault,0.493,"[0.493, 0.036, 0.003, 0.469]"
1248,4,assault,0.493,"[0.493, 0.036, 0.003, 0.469]"
1249,4,assault,0.492,"[0.492, 0.036, 0.003, 0.469]"
1250,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1250,5,assault,0.395,"[0.395, 0.248, 0.2, 0.156]"
1251,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1251,5,assault,0.398,"[0.398, 0.247, 0.199, 0.156]"
1252,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1253,4,assault,0.493,"[0.493, 0.036, 0.003, 0.468]"
1254,4,assault,0.511,"[0.511, 0.213, 0.018, 0.259]"
1255,4,assault,0.496,"[0.496, 0.234, 0.019, 0.251]"
1256,4,assault,0.479,"[0.479, 0.257, 0.021, 0.242]"
1257,4,assault,0.462,"[0.462, 0.281, 0.023, 0.234]"
1258,4,assault,0.445,"[0.445, 0.305, 0.025, 0.226]"
1259,4,assault,0.427,"[0.427, 0.327, 0.028, 0.218]"
